Id,SalePrice
2735,139256.93866172156
2736,139825.92630732752
2737,133672.38062350277
2738,112798.33094351536
2739,158579.65482672947
2740,137622.02451354498
2741,175179.46770139795
2742,153141.89428363412
2743,153656.8352916595
2744,162487.35497871478
2745,126623.35940411809
2746,143858.52148036347
2747,161384.05407229258
2748,131682.65705916376
2749,145874.13476166467
2750,128196.30955071261
2751,142921.70030885393
2752,135384.615507797
2753,118679.10134251727
2754,184127.98791545804
2755,123266.5072576748
2756,134054.50030483285
2757,96235.12133075576
2758,112318.94737262961
2759,170307.91830242117
2760,128446.43223058229
2761,150776.6046519568
2762,136049.81922260034
2763,138795.97772888187
2764,149558.5895950791
2765,216988.97637845814
2766,135133.83319229682
2767,97696.89846589255
2768,118722.25084199964
2769,149193.0260797094
2770,121506.56571731878
2771,127820.36097318617
2772,121224.71500138634
2773,145900.61392343155
2774,124970.41011150189
2775,122468.38093063133
2776,148511.87016539508
2777,128951.52936304244
2778,135233.878427052
2779,121399.66694704595
2780,111117.01658047481
2781,98702.08788797323
2782,113491.99887668282
2783,132721.59423937375
2784,97453.64142452156
2785,149289.27792073952
2786,92827.96156352946
2787,104042.01436822105
2788,79851.26619567421
2789,135016.3098686207
2790,100893.67148225722
2791,105385.48258317003
2792,68893.49312192104
2793,143194.55767687684
2794,113428.64158180366
2795,120488.18787635499
2796,104077.70437386364
2797,134973.75537006956
2798,89170.09777456963
2799,107169.3546251522
2800,83882.13305699956
2801,117818.05201483385
2802,150641.10207549043
2803,122690.25743236678
2804,123632.75424076649
2805,106845.33622347792
2806,101774.75116771182
2807,145382.897274313
2808,156082.15370373518
2809,144930.32764060848
2810,134399.77577126765
2811,135036.19830586977
2812,150935.53006327525
2813,130377.00313425578
2814,138717.7779199718
2815,119082.01543871708
2816,181987.30855230254
2817,169635.11351266093
2818,142269.82461579182
2819,190773.83114284268
2820,138266.8695243887
2821,186790.82631019742
2822,156366.35886505927
2823,183407.6737085733
2824,182381.41283622582
2825,125420.36003911884
2826,136394.7729703692
2827,121620.87516475565
2828,214816.99847889165
2829,163998.59440677305
2830,193884.2637201023
2831,212450.2276643904
2832,201694.18171842382
2833,295326.9727518515
2834,200907.11862893144
2835,229816.36510728693
2836,203952.01766443747
2837,141440.17062624663
2838,158388.94337066868
2839,235842.0175736015
2840,183292.44878847664
2841,193802.4885204469
2842,218549.77311535468
2843,173898.6815814003
2844,131021.34275184541
2845,116426.76857426761
2846,210999.29725157336
2847,204722.06744436902
2848,203856.70671097533
2849,201468.64948659932
2850,238057.14626329244
2851,200043.69063271684
2852,223057.0055093549
2853,248021.74486823706
2854,149318.82449492835
2855,193969.78050208138
2856,209656.72669541533
2857,200740.8391926234
2858,188069.11490574884
2859,141911.67793302194
2860,126975.43739387006
2861,129040.14761109183
2862,214855.28766751438
2863,125000.4576115533
2864,221661.68438817706
2865,150299.24127176532
2866,139831.78439132762
2867,130990.45618165123
2868,95049.06138019878
2869,96965.14749004487
2870,122329.66807328071
2871,112969.37702378255
2872,103017.8908586909
2873,122646.45129960983
2874,95771.98897222715
2875,90573.17839041956
2876,178612.32195590498
2877,150395.66639162434
2878,174788.17412588227
2879,132406.8237192187
2880,91424.17549125472
2881,171704.077177676
2882,202948.59583968623
2883,209750.16152205595
2884,210973.9608477251
2885,172190.86063367114
2886,216984.22977954792
2887,92669.90891603196
2888,133143.0483017779
2889,73352.13332737146
2890,86951.39364856614
2891,118462.51391324298
2892,63753.85622193201
2893,87387.36942236156
2894,87105.78302661817
2895,330731.72829427995
2896,311888.4339072918
2897,179907.38706908905
2898,136632.08966022384
2899,180594.9083913346
2900,159373.32555003805
2901,209888.96359342287
2902,196475.9860643381
2903,262962.71281172463
2904,297873.2430310372
2905,101620.03479943631
2906,143296.95970137705
2907,140729.719146988
2908,142930.62687638577
2909,133035.93018446624
2910,75373.7912440587
2911,93854.10993239678
2912,151993.52980922235
2913,88650.00589542268
2914,95671.08304792219
2915,93805.6304526847
2916,88650.00589542268
2917,124208.29647195645
2918,104847.46651035764
2919,193934.32356226785
